time_years,cum_click_arcsec,cum_gr_arcsec
0.0,0.0,0.0
0.2408459958932238,0.0688274082617071,0.10351744365933535
0.4816919917864476,0.1376548165234142,0.2070348873186707
0.7225379876796714,0.2064822247851213,0.31055233097800605
0.9633839835728952,0.2753096330468284,0.4140697746373414
1.204229979466119,0.34413704130853545,0.5175872182966768
1.4450759753593427,0.4129644495702426,0.6211046619560121
1.6859219712525666,0.48179185783194967,0.7246221056153475
1.9267679671457905,0.5506192660936567,0.8281395492746828
2.167613963039014,0.6194466743553638,0.9316569929340182
2.408459958932238,0.6882740826170709,1.0351744365933535
2.649305954825462,0.757101490878778,1.1386918802526889
2.8901519507186855,0.8259288991404852,1.2422093239120242
3.1309979466119096,0.8947563074021923,1.3457267675713596
3.371843942505133,0.9635837156638993,1.449244211230695
3.6126899383983573,1.0324111239256064,1.5527616548900303
3.853535934291581,1.1012385321873135,1.6562790985493656
4.094381930184804,1.1700659404490206,1.759796542208701
4.335227926078028,1.2388933487107276,1.8633139858680363
4.576073921971253,1.3077207569724347,1.9668314295273717
4.816919917864476,1.3765481652341418,2.070348873186707
5.0577659137577005,1.4453755734958489,2.173866316846042
5.298611909650924,1.514202981757556,2.2773837605053777
5.539457905544147,1.583030390019263,2.3809012041647133
5.780303901437371,1.6518577982809703,2.4844186478240484
6.021149897330596,1.7206852065426774,2.5879360914833835
6.261995893223819,1.7895126148043845,2.691453535142719
6.502841889117042,1.8583400230660916,2.7949709788020547
6.743687885010266,1.9271674313277987,2.89848842246139
6.98453388090349,1.9959948395895057,3.002005866120725
7.225379876796715,2.064822247851213,3.1055233097800605
7.466225872689939,2.1336496561129197,3.209040753439396
7.707071868583162,2.202477064374627,3.3125581970987312
7.947917864476385,2.2713044726363343,3.4160756407580664
8.188763860369608,2.340131880898041,3.519593084417402
8.429609856262834,2.4089592891597484,3.6231105280767375
8.670455852156056,2.4777866974214553,3.7266279717360726
8.91130184804928,2.5466141056831626,3.8301454153954078
9.152147843942506,2.6154415139448695,3.9336628590547433
9.392993839835729,2.6842689222065768,4.037180302714079
9.633839835728953,2.7530963304682836,4.140697746373414
9.874685831622175,2.821923738729991,4.244215190032749
10.115531827515401,2.8907511469916978,4.347732633692084
10.356377823408625,2.959578555253405,4.45125007735142
10.597223819301847,3.028405963515112,4.554767521010755
10.838069815195071,3.0972333717768192,4.658284964670091
11.078915811088294,3.166060780038526,4.761802408329427
11.31976180698152,3.2348881883002334,4.865319851988762
11.560607802874742,3.3037155965619407,4.968837295648097
11.801453798767966,3.3725430048236475,5.072354739307432
12.042299794661192,3.441370413085355,5.175872182966767
12.283145790554414,3.5101978213470617,5.279389626626103
12.523991786447638,3.579025229608769,5.382907070285438
12.76483778234086,3.647852637870476,5.486424513944773
13.005683778234085,3.716680046132183,5.589941957604109
13.24652977412731,3.78550745439389,5.6934594012634445
13.487375770020533,3.8543348626555973,5.79697684492278
13.728221765913757,3.923162270917304,5.900494288582115
13.96906776180698,3.9919896791790115,6.00401173224145
14.209913757700205,4.060817087440719,6.107529175900786
14.45075975359343,4.129644495702426,6.211046619560121
14.691605749486651,4.1984719039641325,6.314564063219456
14.932451745379877,4.267299312225839,6.418081506878792
15.1732977412731,4.336126720487547,6.521598950538127
15.414143737166324,4.404954128749254,6.6251163941974625
15.654989733059548,4.473781537010961,6.728633837856798
15.89583572895277,4.542608945272669,6.832151281516133
16.136681724845996,4.611436353534375,6.935668725175469
16.377527720739216,4.680263761796082,7.039186168834804
16.618373716632444,4.749091170057789,7.142703612494139
16.859219712525668,4.817918578319497,7.246221056153475
17.100065708418892,4.886745986581204,7.34973849981281
17.340911704312113,4.955573394842911,7.453255943472145
17.581757700205337,5.0244008031046175,7.55677338713148
17.82260369609856,5.093228211366325,7.6602908307908155
18.063449691991785,5.162055619628032,7.7638082744501515
18.304295687885013,5.230883027889739,7.867325718109487
18.545141683778233,5.299710436151446,7.970843161768822
18.785987679671457,5.3685378444131535,8.074360605428158
19.02683367556468,5.43736525267486,8.177878049087493
19.267679671457905,5.506192660936567,8.281395492746828
19.50852566735113,5.575020069198275,8.384912936406163
19.74937166324435,5.643847477459982,8.488430380065498
19.990217659137574,5.712674885721689,8.591947823724833
20.231063655030802,5.7815022939833955,8.695465267384169
20.471909650924026,5.850329702245103,8.798982711043505
20.71275564681725,5.91915711050681,8.90250015470284
20.95360164271047,5.987984518768517,9.006017598362176
21.194447638603695,6.056811927030224,9.10953504202151
21.43529363449692,6.125639335291932,9.213052485680846
21.676139630390143,6.1944667435536385,9.316569929340181
21.916985626283367,6.263294151815345,9.420087372999516
22.157831622176587,6.332121560077052,9.523604816658853
22.398677618069815,6.40094896833876,9.627122260318188
22.63952361396304,6.469776376600467,9.730639703977523
22.880369609856263,6.538603784862174,9.834157147636859
23.121215605749484,6.607431193123881,9.937674591296194
23.362061601642708,6.676258601385588,10.041192034955529
23.602907597535932,6.745086009647295,10.144709478614864
23.843753593429156,6.813913417909002,10.248226922274199
24.084599589322384,6.88274082617071,10.351744365933534
24.325445585215604,6.951568234432417,10.455261809592871
24.56629158110883,7.020395642694123,10.558779253252206
24.807137577002052,7.08922305095583,10.662296696911541
25.047983572895276,7.158050459217538,10.765814140570876
25.2888295687885,7.226877867479245,10.869331584230212
25.52967556468172,7.295705275740952,10.972849027889547
25.770521560574945,7.364532684002659,11.076366471548882
26.01136755646817,7.433360092264366,11.179883915208219
26.252213552361397,7.502187500526073,11.283401358867554
26.49305954825462,7.57101490878778,11.386918802526889
26.73390554414784,7.639842317049487,11.490436246186224
26.974751540041066,7.708669725311195,11.59395368984556
27.21559753593429,7.7774971335729015,11.697471133504894
27.456443531827514,7.846324541834608,11.80098857716423
27.697289527720738,7.915151950096316,11.904506020823565
27.93813552361396,7.983979358358023,12.0080234644829
28.178981519507186,8.05280676661973,12.111540908142237
28.41982751540041,8.121634174881438,12.215058351801572
28.660673511293634,8.190461583143144,12.318575795460907
28.90151950718686,8.259288991404851,12.422093239120242
29.14236550308008,8.328116399666559,12.525610682779577
29.383211498973303,8.396943807928265,12.629128126438912
29.624057494866527,8.465771216189973,12.732645570098247
29.864903490759755,8.534598624451679,12.836163013757584
30.10574948665298,8.603426032713386,12.93968045741692
30.3465954825462,8.672253440975094,13.043197901076255
30.587441478439423,8.7410808492368,13.14671534473559
30.828287474332647,8.809908257498508,13.250232788394925
31.06913347022587,8.878735665760216,13.35375023205426
31.309979466119096,8.947563074021922,13.457267675713595
31.550825462012316,9.01639048228363,13.56078511937293
31.79167145790554,9.085217890545337,13.664302563032265
32.03251745379877,9.154045298807043,13.767820006691602
32.27336344969199,9.22287270706875,13.871337450350937
32.514209445585216,9.291700115330457,13.974854894010273
32.75505544147843,9.360527523592165,14.078372337669608
32.995901437371664,9.429354931853872,14.181889781328943
33.23674743326489,9.498182340115578,14.285407224988278
33.47759342915811,9.567009748377286,14.388924668647613
33.718439425051336,9.635837156638994,14.49244211230695
33.95928542094455,9.7046645649007,14.595959555966285
34.200131416837785,9.773491973162407,14.69947699962562
34.440977412731,9.842319381424113,14.802994443284955
34.681823408624226,9.911146789685821,14.90651188694429
34.92266940451746,9.979974197947529,15.010029330603626
35.163515400410674,10.048801606209235,15.11354677426296
35.404361396303905,10.117629014470943,15.217064217922296
35.64520739219712,10.18645642273265,15.320581661581631
35.886053388090346,10.255283830994356,15.424099105240968
36.12689938398357,10.324111239256064,15.527616548900303
36.367745379876794,10.392938647517772,15.631133992559638
36.608591375770025,10.461766055779478,15.734651436218973
36.84943737166324,10.530593464041186,15.838168879878308
37.09028336755647,10.599420872302892,15.941686323537644
37.33112936344969,10.6682482805646,16.04520376719698
37.571975359342915,10.737075688826307,16.148721210856316
37.81282135523614,10.805903097088013,16.25223865451565
38.05366735112936,10.87473050534972,16.355756098174986
38.29451334702258,10.943557913611428,16.45927354183432
38.53535934291581,11.012385321873134,16.562790985493656
38.776205338809035,11.081212730134842,16.66630842915299
39.01705133470226,11.15004013839655,16.769825872812326
39.25789733059548,11.218867546658256,16.87334331647166
39.4987433264887,11.287694954919964,16.976860760130997
39.73958932238193,11.35652236318167,17.080378203790332
39.98043531827515,11.425349771443377,17.183895647449667
40.22128131416838,11.494177179705085,17.287413091109002
40.462127310061604,11.563004587966791,17.390930534768337
40.70297330595482,11.631831996228499,17.494447978427676
40.94381930184805,11.700659404490207,17.59796542208701
41.18466529774127,11.769486812751913,17.701482865746346
41.4255112936345,11.83831422101362,17.80500030940568
41.66635728952772,11.907141629275326,17.908517753065016
41.90720328542094,11.975969037537034,18.01203519672435
42.148049281314165,12.044796445798742,18.115552640383687
42.38889527720739,12.113623854060448,18.21907008404302
42.62974127310062,12.182451262322155,18.322587527702357
42.87058726899384,12.251278670583863,18.426104971361692
43.11143326488706,12.32010607884557,18.529622415021027
43.352279260780286,12.388933487107277,18.633139858680362
43.59312525667351,12.457760895368985,18.736657302339697
43.833971252566734,12.52658830363069,18.840174745999033
44.07481724845996,12.595415711892398,18.943692189658368
44.315663244353175,12.664243120154104,19.047209633317706
44.556509240246406,12.733070528415812,19.15072707697704
44.79735523613963,12.80189793667752,19.254244520636377
45.038201232032854,12.870725344939226,19.35776196429571
45.27904722792608,12.939552753200934,19.461279407955047
45.519893223819295,13.008380161462641,19.564796851614382
45.76073921971253,13.077207569724347,19.668314295273717
46.00158521560574,13.146034977986055,19.771831738933052
46.24243121149897,13.214862386247763,19.875349182592387
46.4832772073922,13.283689794509469,19.978866626251722
46.724123203285416,13.352517202771176,20.082384069911058
46.96496919917865,13.421344611032882,20.185901513570393
47.205815195071864,13.49017201929459,20.289418957229728
47.44666119096509,13.558999427556298,20.392936400889063
47.68750718685831,13.627826835818004,20.496453844548398
47.928353182751536,13.696654244079712,20.599971288207733
48.16919917864477,13.76548165234142,20.70348873186707
48.410045174537984,13.834309060603125,20.807006175526407
48.65089117043121,13.903136468864833,20.910523619185742
48.89173716632443,13.971963877126539,21.014041062845077
49.13258316221766,14.040791285388247,21.117558506504412
49.37342915811088,14.109618693649955,21.221075950163748
49.614275154004105,14.17844610191166,21.324593393823083
49.85512114989732,14.247273510173368,21.428110837482418
50.09596714579055,14.316100918435076,21.531628281141753
50.33681314168378,14.384928326696782,21.635145724801088
50.577659137577,14.45375573495849,21.738663168460423
50.818505133470225,14.522583143220197,21.84218061211976
51.05935112936344,14.591410551481903,21.945698055779093
51.30019712525667,14.660237959743611,22.04921549943843
51.54104312114989,14.729065368005317,22.152732943097764
51.78188911704312,14.797892776267025,22.2562503867571
52.02273511293634,14.866720184528733,22.359767830416438
52.26358110882956,14.935547592790439,22.463285274075773
52.504427104722794,15.004375001052146,22.566802717735108
52.74527310061601,15.073202409313854,22.670320161394443
52.98611909650924,15.14202981757556,22.773837605053778
53.22696509240246,15.210857225837268,22.877355048713113
53.46781108829568,15.279684634098974,22.98087249237245
53.70865708418891,15.348512042360682,23.084389936031783
53.94950308008213,15.41733945062239,23.18790737969112
54.19034907597536,15.486166858884095,23.291424823350454
54.43119507186858,15.554994267145803,23.39494226700979
54.6720410677618,15.62382167540751,23.498459710669124
54.91288706365503,15.692649083669217,23.60197715432846
55.15373305954825,15.761476491930924,23.705494597987794
55.394579055441476,15.830303900192632,23.80901204164713
55.6354250513347,15.899131308454338,23.912529485306464
55.87627104722792,15.967958716716046,24.0160469289658
56.11711704312115,16.036786124977752,24.11956437262514
56.35796303901437,16.10561353323946,24.223081816284473
56.598809034907596,16.174440941501167,24.32659925994381
56.83965503080082,16.243268349762875,24.430116703603144
57.08050102669404,16.31209575802458,24.53363414726248
57.32134702258727,16.380923166286287,24.637151590921814
57.562193018480485,16.449750574547995,24.74066903458115
57.80303901437372,16.518577982809703,24.844186478240484
58.04388501026694,16.58740539107141,24.94770392189982
58.28473100616016,16.656232799333118,25.051221365559154
58.52557700205339,16.725060207594822,25.15473880921849
58.766422997946606,16.79388761585653,25.258256252877825
59.00726899383984,16.862715024118238,25.36177369653716
59.248114989733054,16.931542432379945,25.465291140196495
59.48896098562628,17.000369840641653,25.56880858385583
59.72980698151951,17.069197248903357,25.67232602751517
59.970652977412726,17.138024657165065,25.775843471174504
60.21149897330596,17.206852065426773,25.87936091483384
60.452344969199174,17.27567947368848,25.982878358493174
60.6931909650924,17.34450688195019,26.08639580215251
60.93403696098562,17.413334290211896,26.189913245811844
61.17488295687885,17.4821616984736,26.29343068947118
61.41572895277207,17.550989106735308,26.396948133130515
61.656574948665295,17.619816514997016,26.50046557678985
61.89742094455852,17.688643923258724,26.603983020449185
62.13826694045174,17.75747133152043,26.70750046410852
62.37911293634497,17.826298739782136,26.811017907767855
62.61995893223819,17.895126148043843,26.91453535142719
62.860804928131415,17.96395355630555,27.018052795086525
63.10165092402463,18.03278096456726,27.12157023874586
63.34249691991786,18.101608372828967,27.225087682405196
63.58334291581108,18.170435781090674,27.32860512606453
63.82418891170431,18.23926318935238,27.43212256972387
64.06503490759754,18.308090597614086,27.535640013383205
64.30588090349076,18.376918005875794,27.63915745704254
64.54672689938398,18.4457454141375,27.742674900701875
64.78757289527721,18.51457282239921,27.84619234436121
65.02841889117043,18.583400230660914,27.949709788020545
65.26926488706366,18.65222763892262,28.05322723167988
65.51011088295687,18.72105504718433,28.156744675339215
65.7509568788501,18.789882455446037,28.26026211899855
65.99180287474333,18.858709863707745,28.363779562657886
66.23264887063655,18.927537271969452,28.46729700631722
66.47349486652978,18.996364680231157,28.570814449976556
66.71434086242299,19.065192088492864,28.67433189363589
66.95518685831622,19.134019496754572,28.777849337295226
67.19603285420943,19.20284690501628,28.88136678095456
67.43687885010267,19.271674313277988,28.9848842246139
67.6777248459959,19.34050172153969,29.088401668273235
67.9185708418891,19.4093291298014,29.19191911193257
68.15941683778233,19.478156538063107,29.295436555591905
68.40026283367557,19.546983946324815,29.39895399925124
68.6411088295688,19.615811354586523,29.502471442910576
68.881954825462,19.684638762848227,29.60598888656991
69.12280082135523,19.753466171109935,29.709506330229246
69.36364681724845,19.822293579371642,29.81302377388858
69.60449281314169,19.89112098763335,29.916541217547916
69.84533880903491,19.959948395895058,30.02005866120725
70.08618480492812,20.028775804156766,30.123576104866586
70.32703080082135,20.09760321241847,30.22709354852592
70.56787679671457,20.166430620680178,30.330610992185257
70.80872279260781,20.235258028941885,30.434128435844592
71.04956878850102,20.304085437203593,30.537645879503927
71.29041478439424,20.3729128454653,30.641163323163262
71.53126078028747,20.441740253727005,30.7446807668226
71.77210677618069,20.510567661988713,30.848198210481936
72.01295277207393,20.57939507025042,30.95171565414127
72.25379876796714,20.648222478512128,31.055233097800606
72.49464476386036,20.717049886773836,31.15875054145994
72.73549075975359,20.785877295035544,31.262267985119276
72.97633675564681,20.854704703297248,31.36578542877861
73.21718275154005,20.923532111558956,31.469302872437947
73.45802874743326,20.992359519820663,31.572820316097282
73.69887474332648,21.06118692808237,31.676337759756617
73.93972073921971,21.13001433634408,31.779855203415952
74.18056673511293,21.198841744605783,31.883372647075287
74.42141273100616,21.26766915286749,31.986890090734622
74.66225872689938,21.3364965611292,32.09040753439396
74.9031047227926,21.405323969390906,32.193924978053296
75.14395071868583,21.474151377652614,32.29744242171263
75.38479671457905,21.542978785914322,32.400959865371966
75.62564271047228,21.611806194176026,32.5044773090313
75.8664887063655,21.680633602437734,32.60799475269064
76.10733470225873,21.74946101069944,32.71151219634997
76.34818069815195,21.81828841896115,32.81502964000931
76.58902669404516,21.887115827222857,32.91854708366864
76.8298726899384,21.95594323548456,33.02206452732798
77.07071868583162,22.02477064374627,33.12558197098731
77.31156468172485,22.093598052007977,33.22909941464665
77.55241067761807,22.162425460269684,33.33261685830598
77.79325667351128,22.231252868531392,33.43613430196532
78.03410266940452,22.3000802767931,33.53965174562465
78.27494866529774,22.368907685054804,33.64316918928399
78.51579466119097,22.437735093316512,33.74668663294332
78.75664065708418,22.50656250157822,33.85020407660266
78.9974866529774,22.575389909839927,33.95372152026199
79.23833264887064,22.644217318101635,34.05723896392133
79.47917864476386,22.71304472636334,34.160756407580664
79.72002464065709,22.781872134625047,34.26427385124
79.9608706365503,22.850699542886755,34.367791294899334
80.20171663244352,22.919526951148463,34.47130873855867
80.44256262833676,22.98835435941017,34.574826182218004
80.68340862422998,23.057181767671874,34.67834362587734
80.92425462012321,23.126009175933582,34.781861069536674
81.16510061601642,23.19483658419529,34.88537851319602
81.40594661190964,23.263663992456998,34.98889595685535
81.64679260780288,23.332491400718705,35.09241340051469
81.8876386036961,23.401318808980413,35.19593084417402
82.12848459958931,23.470146217242117,35.29944828783336
82.36933059548254,23.538973625503825,35.40296573149269
82.61017659137576,23.607801033765533,35.50648317515203
82.851022587269,23.67662844202724,35.61000061881136
83.09186858316222,23.74545585028895,35.7135180624707
83.33271457905543,23.814283258550653,35.81703550613003
83.57356057494866,23.88311066681236,35.92055294978937
83.81440657084188,23.951938075074068,36.0240703934487
84.05525256673512,24.020765483335776,36.12758783710804
84.29609856262833,24.089592891597484,36.23110528076737
84.53694455852155,24.15842029985919,36.33462272442671
84.77779055441478,24.227247708120895,36.43814016808604
85.018636550308,24.296075116382603,36.54165761174538
85.25948254620124,24.36490252464431,36.645175055404714
85.50032854209445,24.43372993290602,36.74869249906405
85.74117453798767,24.502557341167726,36.852209942723384
85.9820205338809,24.57138474942943,36.95572738638272
86.22286652977412,24.64021215769114,37.059244830042054
86.46371252566735,24.709039565952846,37.16276227370139
86.70455852156057,24.777866974214554,37.266279717360725
86.9454045174538,24.84669438247626,37.36979716102006
87.18625051334702,24.91552179073797,37.473314604679395
87.42709650924024,24.984349198999674,37.57683204833873
87.66794250513347,25.05317660726138,37.680349491998065
87.90878850102669,25.12200401552309,37.7838669356574
88.14963449691992,25.190831423784797,37.887384379316735
88.39048049281314,25.259658832046505,37.99090182297607
88.63132648870635,25.32848624030821,38.09441926663541
88.87217248459959,25.397313648569916,38.19793671029475
89.11301848049281,25.466141056831624,38.30145415395408
89.35386447638604,25.534968465093332,38.40497159761342
89.59471047227926,25.60379587335504,38.50848904127275
89.83555646817247,25.672623281616747,38.61200648493209
90.07640246406571,25.74145068987845,38.71552392859142
90.31724845995893,25.81027809814016,38.81904137225076
90.55809445585216,25.879105506401867,38.922558815910094
90.79894045174538,25.947932914663575,39.02607625956943
91.03978644763859,26.016760322925283,39.129593703228764
91.28063244353183,26.085587731186987,39.2331111468881
91.52147843942505,26.154415139448695,39.336628590547434
91.76232443531828,26.223242547710402,39.44014603420677
92.00317043121149,26.29206995597211,39.543663477866104
92.24401642710471,26.360897364233818,39.64718092152544
92.48486242299794,26.429724772495526,39.750698365184775
92.72570841889117,26.49855218075723,39.85421580884411
92.9665544147844,26.567379589018937,39.957733252503445
93.20740041067761,26.636206997280645,40.06125069616278
93.44824640657083,26.705034405542353,40.164768139822115
93.68909240246406,26.77386181380406,40.26828558348145
93.9299383983573,26.842689222065765,40.371803027140786
94.1707843942505,26.911516630327473,40.47532047080012
94.41163039014373,26.98034403858918,40.578837914459456
94.65247638603695,27.049171446850888,40.68235535811879
94.89332238193018,27.117998855112596,40.785872801778126
95.13416837782341,27.1868262633743,40.88939024543746
95.37501437371662,27.255653671636008,40.992907689096796
95.61586036960985,27.324481079897716,41.09642513275613
95.85670636550307,27.393308488159423,41.19994257641547
96.0975523613963,27.46213589642113,41.3034600200748
96.33839835728953,27.53096330468284,41.40697746373414
96.57924435318274,27.599790712944543,41.51049490739348
96.82009034907597,27.66861812120625,41.614012351052814
97.06093634496919,27.73744552946796,41.71752979471215
97.30178234086242,27.806272937729666,41.821047238371484
97.54262833675564,27.875100345991374,41.92456468203082
97.78347433264886,27.943927754253078,42.028082125690155
98.02432032854209,28.012755162514786,42.13159956934949
98.26516632443531,28.081582570776494,42.235117013008825
98.50601232032852,28.1504099790382,42.33863445666816
98.74685831622176,28.21923738729991,42.442151900327495
98.98770431211499,28.288064795561617,42.54566934398683
99.22855030800821,28.35689220382332,42.649186787646165
99.46939630390143,28.42571961208503,42.7527042313055
99.71024229979464,28.494547020346737,42.856221674964836
99.95108829568788,28.563374428608444,42.95973911862417
