time,entropy,precession,phase_diff
1.75,20.860360922534834,96.74180730419528,0.6750165499711748
1.76,20.641012325391454,96.90976630433792,0.6753806412384873
1.77,20.42511134740391,97.07682406071878,0.6757408006161878
1.78,20.21258602266155,97.24299021514791,0.676097091311683
1.79,20.003366255012796,97.40827425529774,0.6764495751844299
1.8,19.79738376030279,97.57268551797526,0.67679831278603
1.81,19.594572010159457,97.73623319230697,0.677143363395093
1.82,19.394866178085945,97.89892632284037,0.6774847850404482
1.83,19.19820308756738,98.06077381256469,0.6778226345526627
1.84,19.004521161849826,98.22178442585303,0.6781569675824197
1.85,18.813760375485476,98.38196679132808,0.6784878386299449
1.86,18.625862207640612,98.54132940465423,0.6788153010801345
1.87,18.440769597039928,98.69988063125828,0.6791394072276103
1.8800000000000001,18.258426898499163,98.85762870898084,0.6794602083075578
1.8900000000000001,18.07877984092624,99.0145817506606,0.6797777545189998
1.9000000000000001,17.901775486686876,99.17074774665316,0.680092095050338
1.9100000000000001,17.727362192552757,99.32613456728704,0.6804032781029897
1.92,17.55548957185677,99.48074996525823,0.680711350928259
1.93,17.38610845794047,99.6346015779653,0.6810163598345008
1.94,17.219170868833487,99.78769692978683,0.6813183502143263
1.95,17.054629973135636,99.94004343430264,0.6816173665804406
1.96,16.8924400570895,100.0916483964609,0.681913452564801
1.97,16.73255649266326,100.24251901469245,0.6822066509611161
1.98,16.574935706661424,100.39266238297354,0.6824970037318567
1.99,16.419535151078556,100.54208549283939,0.682784552029944
2.0,16.266313274163608,100.69079523534906,0.6830693362213299
2.0100000000000002,16.11522949259431,100.83879840300361,0.6833513959034663
2.02,15.96624416446403,100.98610169161863,0.6836307699245667
2.0300000000000002,15.819318563143307,101.13271170215216,0.6839074963944763
2.04,15.674414852090393,101.27863494249,0.6841816127086596
2.05,15.53149606039724,101.42387782918904,0.6844531555649612
2.06,15.390526059054864,101.56844668917986,0.6847221609668597
2.07,15.251469538021047,101.71234776142971,0.6849886642581747
2.08,15.114291984116392,101.85558719856725,0.6852527001378244
2.09,14.978959659434883,101.99817106846983,0.6855143026633942
2.1,14.845439580674892,102.14010535581478,0.6857735052688982
2.11,14.713699498787662,102.28139596359482,0.6860303407775756
2.12,14.583707879502546,102.42204871459928,0.6862848414173417
2.13,14.45543388439423,102.56206935286191,0.686537038837823
2.14,14.328847352504335,102.70146354507612,0.6867869641229454
2.15,14.203918782558802,102.84023688197858,0.6870346477973345
2.16,14.080619315784412,102.9783948797021,0.6872801198376923
2.17,13.958920719075659,103.11594298109826,0.6875234096902865
2.18,13.838795368846213,103.2528865570311,0.6877645462861317
2.19,13.720216235289632,103.3892309076423,0.6880035580471159
