t_s,t_days,phi_L_rad,phi_L_deg,varpi_io_rad,varpi_eu_rad,varpi_ga_rad,kappa_io,kappa_eu,kappa_ga,x_io,y_io,x_eu,y_eu,x_ga,y_ga
1078500.0,12.48263888888889,-3.1346977215366465,-179.60494949332522,2.9623896372857545e-07,9.275017947333592e-08,2.8868261413204256e-08,6.681585526545694e-09,4.202480405681838e-09,2.63353481088227e-09,-398275614.79898775,-139380597.88732427,-668390786.4981424,-58406266.73000583,-36530412.075243235,-1069941396.8666548
1078800.0,12.48611111111111,-3.134719827429601,-179.60621606769388,2.9632127307359616e-07,9.277600089550446e-08,2.887628940204912e-08,6.6815222486739854e-09,4.202520699433872e-09,2.633535335585443e-09,-396532450.2082276,-144276742.17217132,-668012473.9509071,-62512019.99063113,-33268412.71010829,-1070047828.558627
1079100.0,12.489583333333334,-3.134742543256748,-179.60751758871757,2.964035804913962e-07,9.280182295745166e-08,2.888431739211272e-08,6.6814593705629734e-09,4.202560979885967e-09,2.6335358675367484e-09,-394729108.83159155,-149150989.45316258,-667608932.3412527,-66615413.88369036,-30006101.009357486,-1070144314.2271379
1079400.0,12.493055555555555,-3.1347658675639067,-179.60885397307783,2.9648588599472344e-07,9.282764565912051e-08,2.8892345383429355e-08,6.68139690430547e-09,4.202601246676727e-09,2.633536406778986e-09,-392865865.9873576,-154002600.63940987,-667180176.2226253,-70716293.36919248,-26743507.30808504,-1070230852.9343337
1079700.0,12.496527777777779,-3.134789798824703,-179.61022513331986,2.965681895966758e-07,9.285346900043041e-08,2.8900373376033597e-08,6.681334861890444e-09,4.202641499391065e-09,2.633536953353927e-09,-390943006.0578091,-158830840.11281464,-666726221.1015532,-74814503.491918,-23480661.944477495,-1070307443.8348973
1080000.0,12.5,-3.13481433544122,-179.61163097788983,2.966504913106985e-07,9.287929298127684e-08,2.8908401369960306e-08,6.681273255199148e-09,4.202681737559722e-09,2.6335375073022624e-09,-388960822.4452149,-163634975.83886024,-666247083.4371346,-78909889.3873288,-20217595.25952996,-1070374086.1760609
1080300.0,12.503472222222221,-3.1348394757446494,-179.613071411172,2.967327911505812e-07,9.290511760153103e-08,2.8916429365244614e-08,6.681212096001476e-09,4.202721960659023e-09,2.633538068663546e-09,-386919617.52646303,-168414279.47683898,-665742780.6404915,-83002296.2874764,-16954337.59676224,-1070430779.2976173
1080600.0,12.506944444444445,-3.134865217995988,-179.61454633352886,2.9681508913045504e-07,9.293094286103972e-08,2.8924457361921923e-08,6.681151395952534e-09,4.202762168110825e-09,2.633538637476137e-09,-384819702.6063531,-173168026.48949707,-665213331.0741903,-87091569.5269079,-13690919.301934846,-1070477522.6319301
1080900.0,12.510416666666666,-3.1348915603867376,-179.61605564134112,2.9689738526478965e-07,9.295676875962478e-08,2.8932485360027903e-08,6.681091166589408e-09,4.202802359282645e-09,2.6335392137771395e-09,-382661397.869557,-177895496.25208226,-664658754.051631,-91177554.54856956,-10427370.72276496,-1070514315.7039434
1081200.0,12.51388888888889,-3.134918501039624,-179.61759922704883,2.969796795683899e-07,9.298259529708293e-08,2.894051335959849e-08,6.6810314193281235e-09,4.2028425334879926e-09,2.6335397976023437e-09,-380445032.33125514,-182595972.1607779,-664079069.8364006,-95260096.9097073,-7163722.208642248,-1070541158.1311905
1081500.0,12.51736111111111,-3.1349460380093417,-179.61917697919424,2.9706197205639296e-07,9.300842247318546e-08,2.8948541360669877e-08,6.680972165460785e-09,4.202882689986843e-09,2.633540388986159e-09,-378170943.7864555,-187268741.74050766,-663474299.6415951,-99339042.28776433,-3900004.110344634,-1070558049.623802
1081800.0,12.520833333333334,-3.1349741692833026,-179.62078878246453,2.971442627442647e-07,9.303425028767796e-08,2.895656936327852e-08,6.6809134161529e-09,4.202922827986269e-09,2.6335409879615487e-09,-375839478.7580052,-191913096.7520958,-662844465.6291071,-103414236.48627502,-636246.7797539497,-1070564989.9845119
